text_fingerprint,template_group_id,split,label,type
37474d08d7062e7a6f3d7419419b286d2eff25617e96a9f3e1f2d06cf5858588,tpl_37474d08d706,test,normal,일상대화
381ec9f45d6d6ea1c3e54b5d9a809c994dc7bdaab2dd5f8eba7df74365a3427f,tpl_381ec9f45d6d,test,normal,기타정상
39d05b840098461e72dbe3cb63b91e57183d6f65df1763509605164611f872a8,tpl_39d05b840098,test,phishing,경조사사칭
e8fd0ea787a039d859c2ab5c6282d183d9fd820b4337c6d45a7a444e3df8c4d8,tpl_39d05b840098,test,phishing,경조사사칭
3d62252d79174cce441af20517d57ecee3fe5b7387554f093a706fa52547ced1,tpl_3d62252d7917,test,normal,정상광고프로모션
3db48f13197794907892465272f12ebe820dc70dc2a85a3d908ba179c328e8cd,tpl_3db48f131977,test,normal,정상인증알림
40effa08f76d5f67a25a0c0369c47e88bc4358eafe60b72c8314f986459ecb8d,tpl_40effa08f76d,test,normal,일상대화
4193a250cddd975b2902c443c0cf290e8fc4cf31aa76c8d4abcae7d3aabbdd46,tpl_4193a250cddd,test,normal,정상광고프로모션
445bc5fea170029949f1908ca851c0aab811502b66473669eeae56b2e3725ece,tpl_445bc5fea170,test,phishing,이벤트당첨사칭
f0936358d43adb6c8bb2a4de950f9e2a6156ff9af31b593fd41845bd3e5d8127,tpl_445bc5fea170,test,phishing,이벤트당첨사칭
48f4a00d2002afdae755933fcc3731e1794dae8f311d0c8e463c9061314e4172,tpl_48f4a00d2002,test,phishing,경조사사칭
496ca0b47424b1765fe4e666abca2981143b62394101d3851c7a61150ebc7024,tpl_496ca0b47424,test,normal,일상대화
4af3dec3810700b693d758bc58550d2a514ebcc887cd4c3b30d1fec489c4bda2,tpl_4af3dec38107,test,normal,기타정상
4c6070b764f3587ef1341d8b6ed1f2ec50228046b6f34521614378403711bc94,tpl_4c6070b764f3,test,normal,정상금융알림
545475eda5ae53d2221569edb79a9cdd8e9fd14df629393f822919e17115b0b0,tpl_545475eda5ae,test,normal,정상카드결제알림
553dc41f081cf42aaa377d16e906d7910feec7825f6bb4c58eba57a4b7e0bccd,tpl_553dc41f081c,test,phishing,지인가족사칭
577aa614b2cd7992aea646b291f07182706772bf1749331263493f26af239d51,tpl_577aa614b2cd,test,normal,기타정상
58635d6635530669045250e549a1a755a6f5e2f0fd03050609d51edc14cf5c4f,tpl_58635d663553,test,phishing,이벤트당첨사칭
597edc0cde59d1f9472473d9ad8ad63218d94b6d54eaed7128f398be2fdc3799,tpl_597edc0cde59,test,normal,정상공공기관알림
8df8048ab94380d6c2984b161623d1c980cec901df1cbf7b628fe3c6861d840e,tpl_597edc0cde59,test,normal,정상공공기관알림
5a40c3f63bec6e17241934bb1eaa1f04034fab09c6fc824f10926c01fc71e43d,tpl_5a40c3f63bec,test,normal,일상대화
5ad5b9a5a0ccac50101757bc42636299f5d01ebe8399764cf1132e5bf5f2e9d8,tpl_5ad5b9a5a0cc,test,normal,정상카드결제알림
5b33f8e421d0dfb9e989bc7554a37599a5e668703b4bbb68db8f59971b887a52,tpl_5b33f8e421d0,test,normal,정상광고프로모션
5e7cbbd5d9e8b24915fb87c360ee45393242fbe8c09c97503937e457927764a4,tpl_5e7cbbd5d9e8,test,phishing,대출사기
6024fd17f2fa6141365cda4947044270b50b780af40ad659739c652222768dc2,tpl_6024fd17f2fa,test,phishing,택배배송사칭
97f533f44175aac574811c5658326cb5400350964ee96e623c899575a5665cc4,tpl_6024fd17f2fa,test,phishing,택배배송사칭
61a8821c044fc0ac447725b8de150f2629bcf2b36c80e08bd73aa1ccbd0f97bb,tpl_61a8821c044f,test,normal,정상공공기관알림
61b9c838b56a9a268d43e4340c927008f77db0faadee4b224918b10ad29ea6ee,tpl_61b9c838b56a,test,normal,정상광고프로모션
64b7a8d4db71b7a64cb6f64072624c5a6ea92fad1fbaf0fc6049a355841ec62c,tpl_64b7a8d4db71,test,phishing,복합피싱
65263f62e2a70cf1a909223c4fac868892963d4f25c75746b1636b32422fa899,tpl_65263f62e2a7,test,normal,정상카드결제알림
658bd0302ca24225db5dcede38402e21f0f4261b6150e6845fb99217c88363f7,tpl_658bd0302ca2,test,phishing,정부공공기관사칭
688fefffb3dca54bad1d95970a20f99ad795fd32079449d1da49bcf0b736ac41,tpl_688fefffb3dc,test,normal,정상택배배송안내
6ca97bbcc830d6faad4c6c4bf1bab8a1de7db4fe3286f84e84d3a1f805d48097,tpl_6ca97bbcc830,test,normal,정상광고프로모션
6e012971d1e3a66635394ddb5674bbb6738e4c8533b7808e7b4f6809519fb7d1,tpl_6e012971d1e3,test,normal,정상광고프로모션
70904b3ae34405b7a949d62d062658bc177f475d8d99ed4477d18da6b9f31d15,tpl_70904b3ae344,test,normal,정상광고프로모션
72b515dfd49cf276637e67e0b8261fac301fc953ed2460b755623aa7587991e3,tpl_72b515dfd49c,test,normal,정상포인트소멸알림
73f46c3090439544b8e589f86c819303b0a3ed4865954d8a96d1ac394576f948,tpl_73f46c309043,test,normal,정상포인트소멸알림
77b81d18dc5de0e4539eae4029aed9b4e8c1dd6ba45dd38469449f488a4ce4d2,tpl_77b81d18dc5d,test,phishing,계정정지본인인증유도
79b09641fc8c18ef9d43e8956c47c96cebcea18d63a355b147e3d43822f74a09,tpl_79b09641fc8c,test,phishing,정부공공기관사칭
7c42fc5fa6aaefbee4bf7cdbddc4ec6beb53e3ce7f1017edf86a28db3a80a868,tpl_7c42fc5fa6aa,test,phishing,경조사사칭
7e1e4f565d70931194722078c3ee0c9d2c232ecf1e6f599d1f0dfd162a3a096a,tpl_7e1e4f565d70,test,normal,정상광고프로모션
7f15958f86a004609a9c77bc947f348635cd764305bf4b3dc9120781b2023f3e,tpl_7f15958f86a0,test,normal,정상광고프로모션
7ff58d595c61ee175b79938dcfbc2e275d66b53efab1df0546d06c4305664c53,tpl_7ff58d595c61,test,normal,정상인증알림
82d58d02cbcd579703de5525cab7b7a10420a5b46ebf9a4e9b86351aa85ae1bf,tpl_82d58d02cbcd,test,phishing,금융기관사칭
a75b37bab19f09933ca28a13fe7246b7e3f80055cc8bc4cc0edcd9f05bc30891,tpl_82d58d02cbcd,test,phishing,금융기관사칭
86cbfd1a1849968c107a94e0520dbd09508700deb1588449c373ebf6e3cc4ad7,tpl_86cbfd1a1849,test,normal,정상금융알림
87f576bee3eac0bd43fa13b05503a1ce3b925106ed90424a500295a477d05847,tpl_87f576bee3ea,test,phishing,채용부업사기
8811eef6e85c1c3756927a38f87c2aa221f9b9d88e25a1fb316cf9c9da707772,tpl_8811eef6e85c,test,phishing,금융기관사칭
903448b5dee4bcb27ae78bc57458fe8dd35cacf3028e8026e1ea5d9977b48e22,tpl_8811eef6e85c,test,phishing,금융기관사칭
8853af0f6c41fd563514f394e1ec8009fca3837827c0b68f1e7b28ed940d51f0,tpl_8853af0f6c41,test,normal,정상카드결제알림
88c4a0be05b182ff863b4811cef0c940910a9fc4f01caf9ceffdd41b7842bd59,tpl_88c4a0be05b1,test,normal,정상인증알림
8e7be615a41ee7c1d9a183ff0966fa02be2f37d0cc15eac763fe0763f0eddfec,tpl_8e7be615a41e,test,normal,일상대화
8e9714ed980177bb812ac4b4382e05c76f7df4150fdb717f838a32a8c22c887e,tpl_8e9714ed9801,test,phishing,경조사사칭
8f4761112abf8bafb4ab30c433e193e64ef098e10effaf1196ddd1aa62c07309,tpl_8f4761112abf,test,normal,정상카드결제알림
bf20e3bf123f5788fc1b5cf1338b29342b93d674f248e30e81769bc13a7440f1,tpl_8f4761112abf,test,normal,정상카드결제알림
90f9886f06fc64ce53782b64e743c284265937f5ee39a3163b9496c27688491f,tpl_90f9886f06fc,test,normal,일상대화
9397997bc5d97edb5de9a4c887e8d0a260eac8df3f9b2bdbdac52ec775e6b51c,tpl_9397997bc5d9,test,phishing,악성링크앱설치유도
939847705e2223723bf2dcaa1390fb5032951ed7871eb4d0bd9bfa8c8a32635e,tpl_939847705e22,test,normal,정상택배배송안내
96315e0ddba7b0dfcee7c458412c39490e71aea838e5cb496ff893412cbfb378,tpl_96315e0ddba7,test,normal,정상포인트소멸알림
9666fb6f2231f0c120f41dd5428299d5f42f70fc045a33be35bf5e30829d9320,tpl_9666fb6f2231,test,phishing,정부공공기관사칭
97e629b14651b66712cdead7a4093ccdf46de9ac4723f472b69cbd70341f0e45,tpl_97e629b14651,test,normal,정상공공기관알림
9a5486486b4b7767a8fa979f7095affef720529ee4bc714f8975dc25f1c0d19d,tpl_9a5486486b4b,test,normal,일상대화
a07e0d0ff8028e1ba3d5394e7c5383a7091cd0e952eb20e649de091114f4e492,tpl_a07e0d0ff802,test,normal,일상대화
a3008af00f8d09a1e8b7c4af352e253075163674b886448bce6269f0af1e643d,tpl_a3008af00f8d,test,normal,정상택배배송안내
a5ecc740dbdf8e6f9575082ed98a921b5d8e81b401816c7d0d6cc76c3e7d66db,tpl_a5ecc740dbdf,test,normal,정상금융알림
a9c443d709a18e4008f0ea1146176d1c9dbd434af7bdc6bf70e0d6dfc1a10318,tpl_a9c443d709a1,test,normal,정상택배배송안내
aaf5ef89bfca869df0cd57fa6c0f63be41791a7a45c455bcd6734819ea23eca0,tpl_aaf5ef89bfca,test,normal,정상포인트소멸알림
ab1e977dfb0f0fa127073c615ff8800ab1833e814a7c2c96c19d3ef65c4cbd60,tpl_ab1e977dfb0f,test,normal,정상광고프로모션
ab32a528367ad92fce0e377192aa69872ac4e93dcdb8e151623d01ef5efe76d5,tpl_ab32a528367a,test,normal,정상택배배송안내
ad7ac004533e1ebd2fdb821362d434fa18662f056fd8c6c9cc6b9cf5d3ff8169,tpl_ad7ac004533e,test,phishing,경조사사칭
ad9530e6816de3415f22b2ee6f6198f628a2d1a85123fa6e52c57401d623a8e7,tpl_ad9530e6816d,test,normal,정상택배배송안내
b08ed2c4b56003c6e7ea8ca3222567c29d3220934337557b944ae9d234788460,tpl_b08ed2c4b560,test,normal,정상광고프로모션
b30fcac2bd7b1c92afad68c693c7a786a4d4a9a22533ca9ace6aa5ada28c5b44,tpl_b30fcac2bd7b,test,phishing,경조사사칭
b383039194ff26581526cc37cd6428bbae23afaefcb3a3063d146af908d4ad20,tpl_b383039194ff,test,normal,정상택배배송안내
b55a703050774022d1a59436fc7b416b2739519ff4fa9b430d4993d6b55596b3,tpl_b55a70305077,test,normal,일상대화
b6e4ede286a388a6f2cb020b5339c706df7d9993141619aec1790ac66dd7a2e8,tpl_b6e4ede286a3,test,normal,정상광고프로모션
b8f97fd4f98f0ea87972c06732d06b016abb723c20defe31b013d68d304f2524,tpl_b8f97fd4f98f,test,normal,정상광고프로모션
bac58b099fd068e975a6b06369cf4f17d8b9032f1aa8bc00ef8bf86b4e651a77,tpl_bac58b099fd0,test,phishing,중고거래사기
c2c90aec6b8691fa77c0cd637c92c75fc4023ce987e471fbded32df5a8e1dcd4,tpl_c2c90aec6b86,test,normal,기타정상
c3a514eda335f750585144373a2b21c6a908c288d2e6143a867f76962c169e8f,tpl_c3a514eda335,test,normal,정상광고프로모션
c3d19624697274df43b87aa0296d7eaa74f965d91210e01a869db88da377ce05,tpl_c3d196246972,test,normal,정상인증알림
c42325497d5d0640c862448ad718c6256632f8a52996b01e5377f0b37477f601,tpl_c42325497d5d,test,phishing,결제환불사칭
c452cc059cd868f8971aae413710acde6b4c8177767bb8496694174d800d8d02,tpl_c452cc059cd8,test,normal,기타정상
c4c15ab4222c951183af4f9f2f5eab0a433cb3a1be9c0016525087e60b5e8fe4,tpl_c4c15ab4222c,test,normal,정상광고프로모션
c52eff610ce203feff56c56602d8631d39f6ed37ca6fa51ea8a59713b228950e,tpl_c52eff610ce2,test,normal,일상대화
c6339e4a522ff535efb1938a00a8879200de668fad132ecbc0e54331d1b8f650,tpl_c6339e4a522f,test,normal,정상택배배송안내
c836271843951f99322b89fbec45ad5d727ef2ada3379025b62cbcfb3f4d614a,tpl_c83627184395,test,normal,일상대화
c897d8bda0bdfc4b307c436f24d2d6ae846dcc069e88b9c82638e833325c5dd9,tpl_c897d8bda0bd,test,normal,일상대화
c8d52f4ad56d8141cd7ce120a5dc1e975b865d45d9859b0d0249166e4e64e47b,tpl_c8d52f4ad56d,test,phishing,경조사사칭
c93f5a36821c5c2b8da55869897655034cdcf78c17cb2d7a4a935933f67214a3,tpl_c93f5a36821c,test,normal,일상대화
c9f959c032426addd061ceeccd20bf1ea89d2de4e9da8ef38ca49024d35649f5,tpl_c9f959c03242,test,normal,정상금융알림
ca2cc85429e4f60699f865d1d80b5c708f28279ee57bb2a21303dad7d10bfa37,tpl_ca2cc85429e4,test,normal,일상대화
d029b5db2339e492e3301b191e408fb479fbecb6639c0ddb77c314d3b7d3535b,tpl_d029b5db2339,test,phishing,정부공공기관사칭
d12d5c8c893c7770de85d622bb84933abd4c5b8dd6da76a497f7db729c9cb1ca,tpl_d12d5c8c893c,test,normal,정상광고프로모션
dc360732bac7c5af0d67d2c31e5e51e51daf9a72f11b83bef9d21a0eeb5293c3,tpl_dc360732bac7,test,normal,정상카드결제알림
dc54db46b6aaee174c4010a54d14d160df29dae43373528c18d19f0636d7aefc,tpl_dc54db46b6aa,test,normal,일상대화
dd9c13a2c2f2747da2a12764030c3b1df5dbeb94dde8116dd4b4cdf9e93df172,tpl_dd9c13a2c2f2,test,normal,기타정상
de2534ab6d414373b600e9742788c1895cb739a33b58500e0c2f04fbc4e13f5d,tpl_de2534ab6d41,test,normal,일상대화
de61b396dddf9a3fb3ae3230dc1082f7d1032de9fbcb4d5c05d5505d07465d76,tpl_de61b396dddf,test,normal,일상대화
e4d2ccef2e9b01015b7f279f60ffddb2bfc9b49117e4f2aaf13aa83260e12f18,tpl_e4d2ccef2e9b,test,normal,정상인증알림
e5e4fc1a774ad4cc9259b252e09387bd782f1e95e1d62cc7f0c5be312513ccb7,tpl_e5e4fc1a774a,test,phishing,지인가족사칭
e61b1f78d8e8e2639921fb9cc8771d0a9429f7ff0100c5f93791136c1cf46872,tpl_e61b1f78d8e8,test,normal,정상택배배송안내
e640f184e93171a29597e00f2ff842ac6429be9f8284a7ec937c36a0d4a09764,tpl_e640f184e931,test,phishing,금융기관사칭
ed4b5111d7e5b8c935a5242e1c1ed1910de62108e31e32396bc5030e1f5a76dc,tpl_e640f184e931,test,phishing,금융기관사칭
e9d2083bb674dba6d0aa23d40ecc564e092c657dd532a4a5a25d6b5c33a422f2,tpl_e9d2083bb674,test,normal,일상대화
ea2c9cd83cc9793648fb909ef2f1979a265b3f4c22ead4575cd7dabde646c61e,tpl_ea2c9cd83cc9,test,normal,일상대화
f0f58df45fd7254678b042e376dcf32552cef233b0063dbba6774b4790f9a292,tpl_f0f58df45fd7,test,normal,정상광고프로모션
f1b5a5ffbdfb2d29d3d548a54a3730b85a78f34722e509c51a04d7f87540dc04,tpl_f1b5a5ffbdfb,test,normal,일상대화
f1da4856ebd8c704aa6522b4c3197a1db017536dc72d9c599b59898a97c79270,tpl_f1da4856ebd8,test,normal,정상광고프로모션
f5632aa15a179afb0a9bda37a4f4872d0507a8d1cb5b9b194313f5b0e4164453,tpl_f5632aa15a17,test,normal,정상택배배송안내
f9ad1d14420a31d50d6b8389aa19addc3ae85cc93e4315b97756a883c1ef8ec2,tpl_f9ad1d14420a,test,normal,일상대화
008fc56023279b0d26eefe723f89077da66685491c3b2aa839a2a4db50b32dd1,tpl_008fc5602327,train,phishing,지인가족사칭
00cf157f99e0615f9a5a173db43a74e75564e208859861bea5919284aeedb9cd,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
4c46c7dc68d9a3b80fec68d5cbb554f770833d24a6fff0b8032204d0e1a8e055,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
5236dc1acc90bca0f285696566fdac0f05e1cda164ef1b7a6f470426aa1b8bd9,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
c5275a2a4229ad43150fe4d7d353ce766705cfeda906e3823cf348f11800bb3b,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
d53a987f0563fa60dfda1b5c12373a7d4a8287ffe97084c011c4e94d2f9a4b04,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
d668f85bcc3d93774d2dba524831e43dc3d157da10a20e0b1ca60960ab0dd3cf,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
dd8c26d7a566b97cea6bf05ca04bb11d3e57dda33de0f9cc8d5e1438420f2d33,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
e3d680c5299c6f539e5bef927b72e5dc54deacee2a852fe8e53c0d21bfa051f1,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
eb027607260431acaf8405018e2637627d199fc72a23ca12c60042787266e893,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
017000fa0e14005032649dda1c88d18a2bb3fe38b939436aba8a8bfc7dd86194,tpl_017000fa0e14,train,normal,정상카드결제알림
0192d9de04c7bcc86a2c559c48a0f834f90070ebcf7304414420c57736aeff5c,tpl_0192d9de04c7,train,normal,정상공공기관알림
02f481b00a2b0543ba0c632c3ef6d611863ad3c936ad0be31b893262cbfb1df1,tpl_02f481b00a2b,train,phishing,금융기관사칭
3131ff4abe4d4eb37aea49b9686bb93f8cd7ada4a53ff497b0880c23f67a2d9b,tpl_02f481b00a2b,train,phishing,금융기관사칭
77bf186ff581e9c4eb8f70513befcaa408625d52275b9b5c84893f951c4d5d02,tpl_02f481b00a2b,train,phishing,금융기관사칭
8498b9939f687ba50559ff341f3764b8cb405486fb0c5af65e1c88d46fbac8b2,tpl_02f481b00a2b,train,phishing,금융기관사칭
a29d05d605cce62c051e5632916c0a7cb6b14e11c3c99955324cdd1756d03bce,tpl_02f481b00a2b,train,phishing,금융기관사칭
c626003a48c87684f5cb5336c52e4fbc4dd0e8108ae9240e1bca4240e2ac51c1,tpl_02f481b00a2b,train,phishing,금융기관사칭
03d59bf1111617477a3cd283de6c9340b5358b90a6e6b95cebe01a106157b724,tpl_03d59bf11116,train,normal,정상인증알림
052c8c5f12a32d3876dc428072b4f655c24663b41ccbd0089cb48d8c072deed0,tpl_052c8c5f12a3,train,normal,정상금융알림
05e86e3f77a41f8d4bc29d332421dec26a3727249174b587af2802006f6a67e4,tpl_05e86e3f77a4,train,normal,정상공공기관알림
0607224348a08911d66e4183990f15070f5fc661d9fc1f7a3f1d0a602bc44500,tpl_0607224348a0,train,normal,정상광고프로모션
061121ea6e5a60f9512b6ff0fee3292a4adf8ed5bf1e7c3b9edd4aec854eee0c,tpl_061121ea6e5a,train,normal,정상카드결제알림
426bf67c21cfb764413d9498ec94efe6f94c07c4999a4c5bd9591e63f5b263c4,tpl_061121ea6e5a,train,normal,정상카드결제알림
74ac6e366b1ecfc66f2603b555ea1593f4747d0ef70221d8bc6c30193435b52c,tpl_061121ea6e5a,train,normal,정상카드결제알림
fded9f3fbe3d5f29002813c835ac6a0e6a88033e9785cf5ac7424f4df3eb0711,tpl_061121ea6e5a,train,normal,정상카드결제알림
077c41509dd6d3759a077757610318ca6928cb7725745cfb75015e836a370a35,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
26be498d411227a94a455f6dc0072d07a371fed280286aeacf4f2cd73ddda2d4,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
3544537d38860cf659c434f0ecaca0c6f41a114cf03f0f7f358c7816ac8d48d0,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
9449cc38337b5c69c9852a1e67dee37f716d657a8b49bfc8349398957d6b0afc,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
b672bc891737519b587fc9cf2d00a581017f0181a2ef03c0346fbd3d70e2a02d,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
c04243dbef3d9b1ade534fb519e0a870547cb5099af14d7b002ce569b50e828f,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
d082fd66c5a746fb0fbd7becd73ba09a64a8a280dfc6a4a45afbe5e4e63e99a9,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
d4489b38a5054f057c1a74af4cd31feb160d0730f89471ad071ca1866be0a906,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
e0015240743bb3121623b9d106e4925bda8c434e642d22cb8340e0884470fdaf,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
ebbda9ddac43e105a03b7fe0823bf7f3afca64997c2c0d157409a3467ddf8f27,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
f2960db1b203a37dd9195ad5387c1b060c62b6daec8abb9058bda179b09eb9b2,tpl_077c41509dd6,train,phishing,이벤트당첨사칭
0808bd4e7c5bfbdc81b50df7e83eb0b1074d8ad3e114fbcbafe0248e2b7a49c5,tpl_0808bd4e7c5b,train,phishing,채용부업사기
092ebe92b646037397c774d3040b9a6114947b9c18ff8e3a10e7e02f58d41871,tpl_092ebe92b646,train,normal,정상인증알림
098aaf2c36a130afde74af2fa9513fc81854c7f27bff46aa1c8a7cd5f1e215fb,tpl_098aaf2c36a1,train,normal,일상대화
0a03dd679e8a179f55c54210dfd28c3773a426f81202a710d8dbdf0612283269,tpl_0a03dd679e8a,train,normal,정상광고프로모션
0a3b5a0a392ba1b8506a2370a8b6f666d7a0ae9eabc172eabef7d11e9dbc39b9,tpl_0a3b5a0a392b,train,normal,정상광고프로모션
0a65faace206d49611fdf4bbedf85a46cedfc1951a29fd65aed60c4dd65bfa65,tpl_0a65faace206,train,phishing,택배배송사칭
3ed7794ebb802df7838733a7d99314716c649f23755a9e2a78ca70dea9800739,tpl_0a65faace206,train,phishing,택배배송사칭
bd97974056780e2feec98022113ef1d514a1eb5a68f9c636d0abb9a4568ef6e7,tpl_0a65faace206,train,phishing,택배배송사칭
bee546a05e6ba85939c6e07c7e4712d293b98dd46a6f12785d2a67d7447c1d91,tpl_0a65faace206,train,phishing,택배배송사칭
f959065a3d9eda0e3a949ae8344ee4f67cffb7e52564a0c36d72d1c0897409e9,tpl_0a65faace206,train,phishing,택배배송사칭
0a7c3a3d728a06759004c8182e47512176080aa331e07bac4adfec8472e3dfa0,tpl_0a7c3a3d728a,train,phishing,택배배송사칭
77624f5a437155c3e0f4ec1b2b48cf82c6974cf6e52f3f492e1e8f936e7a3257,tpl_0a7c3a3d728a,train,phishing,택배배송사칭
d6b7fbeeb6c70ce0d26b41ccd51bf8c4f7671913230a0a4e0b6e168ce08fcc4e,tpl_0a7c3a3d728a,train,phishing,택배배송사칭
0b2f1a539c614ef1b272c096f9d4d2eb0405fb272e111021a12cb170a3ac7bb2,tpl_0b2f1a539c61,train,phishing,이벤트당첨사칭
0c30a22214edc0adcfdc7cc902de8db00106a4188b95a29bcc8b7cf1a53e2d51,tpl_0c30a22214ed,train,normal,정상인증알림
0c4eec4898c345f4c4c9ba05723ead5c0c261c6d7e867fedcbbe4304eda3f806,tpl_0c4eec4898c3,train,phishing,택배배송사칭
75b5e35b3a4b942e500b0e89b183e21c2f698e026879f5cf6b6421883ed68738,tpl_0c4eec4898c3,train,phishing,택배배송사칭
0c800e80bf835725ecc523a343d88a947fab0af0944053c9962ebf7acdd9e766,tpl_0c800e80bf83,train,normal,정상광고프로모션
0d6c306bae070c05972675d90ddce6e5eb05d6b0da1e81a3b60ed35d7db5f7cf,tpl_0d6c306bae07,train,normal,정상인증알림
0f22eb6b9ff38800bd63d2c4d8612e11daa5b3702e094e3de99b4f6ad5b70970,tpl_0f22eb6b9ff3,train,phishing,채용부업사기
0f7a1eb398222ccfd9bc97bc6f65a8698d3dad8e067bcbcec2cbe667394cd9ae,tpl_0f7a1eb39822,train,normal,정상금융알림
2c482ab2ff393f88d5b2144df4c22344e97b92307a293e865d2368fb048575d8,tpl_0f7a1eb39822,train,normal,정상금융알림
77ca9e371f65048cea692b3ee13c0d86f0813a89951aa1faeca57aaa5ff9be40,tpl_0f7a1eb39822,train,normal,정상금융알림
9b77c718e33ee197cc17024cccd4a50f47f21cfe15ce5b567d17ab062f5f4c9c,tpl_0f7a1eb39822,train,normal,정상금융알림
b1f75330ab8fc75fd667b6ac51b52a96b0d4a1770d326a81997bca8166c5acd5,tpl_0f7a1eb39822,train,normal,정상금융알림
ce0465a929cbea46e845c4dcd6cef01124fa422e25089745b3053b8d7341569b,tpl_0f7a1eb39822,train,normal,정상금융알림
