text_fingerprint,template_group_id,split,label,type
dda16189ab373bbda444f3661e711bf570e89dfd7dbe2ebe9d8e4a5ccfeb53f5,tpl_dda16189ab37,test,phishing,경조사사칭
e14cafbff49aa7a3e2397a2ede7aeef4ff0003e2a3a9c144b1139a0597211374,tpl_e14cafbff49a,test,normal,정상공공기관알림
e5c9dc6c87df6253ad51eb437541d9a043735801226748efd01e14f6bcf4d096,tpl_e5c9dc6c87df,test,phishing,경조사사칭
e68dc3228107c728df275478de2c35da3c26a96ea5c1b2c24cfd9fe2186c4440,tpl_e68dc3228107,test,phishing,정부공공기관사칭
e881629a268028296798652bf8502a9fcf032f1888bd3f7f4c8707634cb2a999,tpl_e881629a2680,test,normal,일상대화
ea2c9cd83cc9793648fb909ef2f1979a265b3f4c22ead4575cd7dabde646c61e,tpl_ea2c9cd83cc9,test,normal,일상대화
ea3ab3b2b80c54f98d013e6a512550d3f4200631eca89d6b91ba1cd195c41d02,tpl_ea3ab3b2b80c,test,normal,일상대화
ebd018c0feeaeffc09fb22bb7b37766654695daf2272fbd3317d63356de5cb62,tpl_ebd018c0feea,test,normal,정상광고프로모션
f107f66e30f5ae10417b340f5821f8fd717415b6ef902ff9071c91b7b1ad233d,tpl_f107f66e30f5,test,phishing,이벤트당첨사칭
f1ecfe63dd0e872159e6879e35dcf5f32d79b22a9c9f0e14638ead8e30a8d42f,tpl_f1ecfe63dd0e,test,normal,정상광고프로모션
f486cca20e58cf0e8ab98706d819579adab277a57e29852b607f948e94e6e715,tpl_f486cca20e58,test,phishing,지인가족사칭
f66a0fcef6a6e9308d83ba512940d123e74d0a11ed0756d542c64a30503da414,tpl_f66a0fcef6a6,test,normal,일상대화
fccbe373b0203ed39c7941cc7107a5e7e88b4cc2458045d781c39d296268ce62,tpl_fccbe373b020,test,normal,정상금융알림
00cf157f99e0615f9a5a173db43a74e75564e208859861bea5919284aeedb9cd,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
4c46c7dc68d9a3b80fec68d5cbb554f770833d24a6fff0b8032204d0e1a8e055,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
5236dc1acc90bca0f285696566fdac0f05e1cda164ef1b7a6f470426aa1b8bd9,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
c5275a2a4229ad43150fe4d7d353ce766705cfeda906e3823cf348f11800bb3b,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
d53a987f0563fa60dfda1b5c12373a7d4a8287ffe97084c011c4e94d2f9a4b04,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
d668f85bcc3d93774d2dba524831e43dc3d157da10a20e0b1ca60960ab0dd3cf,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
dd8c26d7a566b97cea6bf05ca04bb11d3e57dda33de0f9cc8d5e1438420f2d33,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
e3d680c5299c6f539e5bef927b72e5dc54deacee2a852fe8e53c0d21bfa051f1,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
eb027607260431acaf8405018e2637627d199fc72a23ca12c60042787266e893,tpl_00cf157f99e0,train,phishing,이벤트당첨사칭
01934901ec9cc96dd57a4b38f7cdaab152df13f0c40e074511a50f11925eab0c,tpl_01934901ec9c,train,phishing,이벤트당첨사칭
f647aed9a429109b6d9f1170db1e26abe7efca0dbe62d51848d064a4e36138e5,tpl_01934901ec9c,train,phishing,이벤트당첨사칭
02f481b00a2b0543ba0c632c3ef6d611863ad3c936ad0be31b893262cbfb1df1,tpl_02f481b00a2b,train,phishing,금융기관사칭
3131ff4abe4d4eb37aea49b9686bb93f8cd7ada4a53ff497b0880c23f67a2d9b,tpl_02f481b00a2b,train,phishing,금융기관사칭
77bf186ff581e9c4eb8f70513befcaa408625d52275b9b5c84893f951c4d5d02,tpl_02f481b00a2b,train,phishing,금융기관사칭
8498b9939f687ba50559ff341f3764b8cb405486fb0c5af65e1c88d46fbac8b2,tpl_02f481b00a2b,train,phishing,금융기관사칭
a29d05d605cce62c051e5632916c0a7cb6b14e11c3c99955324cdd1756d03bce,tpl_02f481b00a2b,train,phishing,금융기관사칭
c626003a48c87684f5cb5336c52e4fbc4dd0e8108ae9240e1bca4240e2ac51c1,tpl_02f481b00a2b,train,phishing,금융기관사칭
03d59bf1111617477a3cd283de6c9340b5358b90a6e6b95cebe01a106157b724,tpl_03d59bf11116,train,normal,정상인증알림
052c8c5f12a32d3876dc428072b4f655c24663b41ccbd0089cb48d8c072deed0,tpl_052c8c5f12a3,train,normal,정상금융알림
057441485d917a9ed636777cb6bc83abfc93fd756cb1bd82c62e0ec8f8f96248,tpl_057441485d91,train,normal,기타정상
0925058e8c0f92db41c106a0e37226ca9478651769c1bc7bb31defc2c7693dab,tpl_057441485d91,train,normal,기타정상
34e9647604756e48542f65cd4e63844868ce650e3d65e3e121e4970346285b92,tpl_057441485d91,train,normal,기타정상
3ef0a3b62064d137ba433ce89e28bb80a7e2110d05b4afd1ec42d955ee4464da,tpl_057441485d91,train,normal,기타정상
5ba7e2dcab1e944127011db13a9f9415ef0319a3e3d84e532ffbbf732c638851,tpl_057441485d91,train,normal,기타정상
76aed99e0ef513c7c1dd04f989a703782e81c2f2b7142f96191c7f5cb11c4581,tpl_057441485d91,train,normal,기타정상
76ef0bd88bd6431a7e5281abf4b65c2d2c8f9c76eff72908e2179d75a6efcb70,tpl_057441485d91,train,normal,기타정상
82c56159caf1b7c26ec4c5949b589742b2f47a9d34bd5756e1b077449afaa080,tpl_057441485d91,train,normal,기타정상
c0bec63a392cdeb6247c166211094a20e2df6e572ae7f1c9625d7e8b9e9393dd,tpl_057441485d91,train,normal,기타정상
d7b6557dc791566d62c6a72dba81d2c22ea0179cb1938fdb80358fa7e2c0815e,tpl_057441485d91,train,normal,기타정상
e5afcd5dd0a20eaa2bc5490b63504131b147d6ffb66a4917778d0d4fc02c061c,tpl_057441485d91,train,normal,기타정상
e82e8ce9c29b1558623fcbedd049ed5c1b686f4848d77cdaac8ce05c5d646cc6,tpl_057441485d91,train,normal,기타정상
ea3417e3339eae8a97370cf435fc029b281529e12709aa696d5d1d72389eef1e,tpl_057441485d91,train,normal,기타정상
f07519f53a104e09a5a728c638e10e8a73a5d9175cf03fa6330a5c60da24fb34,tpl_057441485d91,train,normal,기타정상
f79cdba42c62c2631002a8f13d2fbf7dd25681ed3c36094199fa271440504b0a,tpl_057441485d91,train,normal,기타정상
ff920cdec80a3a63000ae14cac754f54808a0dc20887c0fb6ddd41245d8983ee,tpl_057441485d91,train,normal,기타정상
05e86e3f77a41f8d4bc29d332421dec26a3727249174b587af2802006f6a67e4,tpl_05e86e3f77a4,train,normal,정상공공기관알림
0607224348a08911d66e4183990f15070f5fc661d9fc1f7a3f1d0a602bc44500,tpl_0607224348a0,train,normal,정상광고프로모션
061121ea6e5a60f9512b6ff0fee3292a4adf8ed5bf1e7c3b9edd4aec854eee0c,tpl_061121ea6e5a,train,normal,정상카드결제알림
1c63e295924146345469a5bdb7bea4e2c651e4be050af1f4ee241fc2b71436c2,tpl_061121ea6e5a,train,normal,정상카드결제알림
426bf67c21cfb764413d9498ec94efe6f94c07c4999a4c5bd9591e63f5b263c4,tpl_061121ea6e5a,train,normal,정상카드결제알림
5807b7d3d2784730e3fa2498d6a5602c9d394b091d0a0aa1df3c5e9323906236,tpl_061121ea6e5a,train,normal,정상카드결제알림
78690649e236da13080f383a4fd0f81b4fbeabb9e9a2684e751679c854473a20,tpl_061121ea6e5a,train,normal,정상카드결제알림
8c30ccaf935e05203e168e08ed304704a908a7f91e5a6217d1596e6ccaa91ed1,tpl_061121ea6e5a,train,normal,정상카드결제알림
fded9f3fbe3d5f29002813c835ac6a0e6a88033e9785cf5ac7424f4df3eb0711,tpl_061121ea6e5a,train,normal,정상카드결제알림
0664ce67156ce04829df8ff3413da46c3ecdf48674594506efd5cf4ea692b4f5,tpl_0664ce67156c,train,phishing,금융기관사칭
37c94216714af5fda0010ba16f10b1dd5502f693bac4ef84b35a93a535321ef9,tpl_0664ce67156c,train,phishing,금융기관사칭
3977b850df7d569cec4092075e91ea786800ff0835afbb55f9287fb2d2cf2f70,tpl_0664ce67156c,train,phishing,금융기관사칭
52a0a2312e8f0647186a76def39b78b184e31c21bce310a61f154aab8378989e,tpl_0664ce67156c,train,phishing,금융기관사칭
5e8c0a9554568c3069eb306f4cccfe93de4a5ce102a4f8f27c359b6e3e2e4082,tpl_0664ce67156c,train,phishing,금융기관사칭
8b3840c41715d056dd4ad9ac45e9e8b38e454e0b0a3c4f56ccaa09e510fdda69,tpl_0664ce67156c,train,phishing,금융기관사칭
8bebb1a55a876217b8c3a02dadb50166cb7fde906fa09ff35099a01b46f0e059,tpl_0664ce67156c,train,phishing,금융기관사칭
d5c1f60e37f3b985c494e304e4421d6134a34f5b189745919d77a8949ddff57f,tpl_0664ce67156c,train,phishing,금융기관사칭
e1dd61e8f30da5722021c4f3da82bdadfcc56271431f108bb0f59a932aa15430,tpl_0664ce67156c,train,phishing,금융기관사칭
f1f11027a57811a6bf3c99730a4477378f6ff3abea9f7331aeca3ff56d61f013,tpl_0664ce67156c,train,phishing,금융기관사칭
07422ffe21a8e869596865b488d81592415a1ca70eb6e230ca5d65231cd1b9a4,tpl_07422ffe21a8,train,phishing,금융기관사칭
181ae1ea5345872e0f28581d3963f0434961980da5eece94e1eb1c2de6f1ea57,tpl_07422ffe21a8,train,phishing,금융기관사칭
7cf13c705ef8abee183fbcf7181e7274b495fa6bcfead218605cdef188242064,tpl_07422ffe21a8,train,phishing,금융기관사칭
bcd778a5325414fcc05e69a21a8db0713405e045fa96b71f8f4cceac66b98154,tpl_07422ffe21a8,train,phishing,금융기관사칭
c8a5374a9897f8c358c98668ad943a2b6af7460cf2a66af9c9e3e61ffb931bb2,tpl_07422ffe21a8,train,phishing,금융기관사칭
d998145e942162310389538fcaf3a50aee2de27af11245488433a89de43230d2,tpl_07422ffe21a8,train,phishing,금융기관사칭
dedbbd55a62e49d4ecb4826f7e6a2eb4a9f849d24b3e3a186ceafaab414eac11,tpl_07422ffe21a8,train,phishing,금융기관사칭
f4483f9ae4ca9fa074bc0a22bb1df81612e22c0f838a11ee2d5a611e2b321c8f,tpl_07422ffe21a8,train,phishing,금융기관사칭
