text,label,type,has_url,source,review_status,reviewer,review_note
[삼성카드] 분실신고가 접수되어 카드 사용이 정지되었습니다. 재발급은 앱에서 신청하세요.,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[롯데카드] 이용하신 카드가 정상 승인되었습니다. 금액: 78,000원 가맹점: 맥도날드",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[Web발신] 롯데카드 체크카드 92,500원 출금 CGV 잔액 78,000원",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[신한카드] 다이소 결제로 1505P가 적립되었습니다.,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[씨티카드] 카드 재발급이 완료되어 발송됐습니다. 수령 후 즉시 사용 등록해주세요.,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[NH농협카드] 자동이체 결제 안내 - 스타벅스 정기결제 12,500원이 처리됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[현대카드] 이번 달 이용금액은 92,500원입니다. 명세서는 앱에서 확인하세요.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[하나카드] 결제 취소 안내 - CGV 156,000원 결제가 취소 처리됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[NH농협카드] 카드 재발급이 완료되어 발송됐습니다. 수령 후 즉시 사용 등록해주세요.,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[비씨카드] 무이자 할부 안내 - 배달의민족 8,900원 6개월 무이자 적용됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[하나카드] 카드 이용한도가 7,000,000원으로 조정됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[KB국민카드] 무이자 할부 안내 - GS25 5,500원 3개월 무이자 적용됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[KB국민카드] 해외승인 USD 94.39 스타벅스 08/11,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[롯데카드] 카드 이용한도가 3,000,000원으로 조정됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[하나카드] 해외승인 USD 78.57 맥도날드 10/22,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[비씨카드] 해외승인 USD 89.93 이디야커피 12/03,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[Web발신] 비씨카드 체크카드 27,600원 출금 CGV 잔액 27,600원",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[삼성카드] 무이자 할부 안내 - 다이소 78,000원 6개월 무이자 적용됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[KB국민카드] 이용하신 카드가 정상 승인되었습니다. 금액: 5,500원 가맹점: 쿠팡",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[Web발신] 현대카드 체크카드 5,500원 출금 올리브영 잔액 61,000원",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[삼성카드] 이용하신 카드가 정상 승인되었습니다. 금액: 3,200원 가맹점: 맥도날드",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[비씨카드] 해외승인 USD 22.56 맥도날드 01/07,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[씨티카드] 연회비 27,600원이 청구되었습니다. 이용 내역은 앱에서 확인하세요.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데카드] 해외승인 USD 54.87 올리브영 08/07,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[NH농협카드] 자동이체 결제 안내 - 다이소 정기결제 34,500원이 처리됐습니다.",normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데카드] 분실신고가 접수되어 카드 사용이 정지되었습니다. 재발급은 앱에서 신청하세요.,normal,정상카드결제알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"안내드립니다. 이마트포인트 5,500원의 사용기한이 12월 22일까지입니다. 기한 경과 시 소멸돼요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"롯데마트를 이용해주셔서 감사합니다. 적립하신 엘포인트 34,500원이 12월 11일 소진될 예정이니 참고 부탁드립니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[CGV] 회원님의 CGV 적립금 12,500원이 9월 22일 소멸 예정입니다. 사용 내역 확인: https://www.cgv.co.kr/mypoint",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"고객님이 보유하신 GS25 GS&POINT(3,200원)은 9월 18일 기준으로 순차 소멸됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[SK텔레콤 멤버십] 보유하신 T멤버십 포인트 92,500원, 5월 말 자동 소멸 처리됩니다. 앱에서 확인해보세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[CGV] 유효기간 종료 안내 - CGV 적립금 8,900원이 6월 15일부로 만료됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"고객님이 보유하신 CGV 적립금(128,000원)은 9월 22일 기준으로 순차 소멸됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[SK텔레콤] T멤버십 포인트 61,000원이 곧 만료됩니다. 4월 15일 이전에 사용해주세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[쿠팡] 쿠팡캐시 12,500원이 곧 만료됩니다. 9월 28일 이전에 사용해주세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[대한항공] 회원님의 스카이패스 마일리지 3,200원이 5월 28일 소멸 예정입니다. 사용 내역 확인: https://www.koreanair.com/mypoint",normal,정상포인트소멸알림,True,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[배달의민족] 배민포인트 92,500원이 곧 만료됩니다. 10월 22일 이전에 사용해주세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[국민은행] 유효기간 종료 안내 - KB포인트리 23,000원이 2월 15일부로 만료됩니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[이마트] 이마트포인트 34,500원이 곧 만료됩니다. 4월 22일 이전에 사용해주세요.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
"[Web발신] 스타벅스 별 안내 - 61,000원이 10월 3일 이후 소멸되니 참고하시기 바랍니다.",normal,정상포인트소멸알림,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
